,work_year,experience_level,employment_type,job_title,salary_in_usd,company_location,company_size
1740,2023,Senior-Level,Full_time,Research Engineer,100000,US,Medium
1741,2023,Senior-Level,Full_time,Data Scientist,272550,US,Medium
1742,2023,Senior-Level,Full_time,Data Scientist,198200,US,Medium
1743,2023,Senior-Level,Full_time,Data Scientist,182000,US,Medium
1744,2023,Senior-Level,Full_time,Data Scientist,140000,US,Medium
1745,2023,Senior-Level,Full_time,Data Engineer,200000,US,Medium
1746,2023,Senior-Level,Full_time,Data Engineer,160000,US,Medium
1747,2023,Senior-Level,Full_time,Machine Learning Engineer,204500,US,Medium
1748,2023,Senior-Level,Full_time,Machine Learning Engineer,142200,US,Medium
1749,2023,Senior-Level,Full_time,Data Engineer,187500,US,Medium
1750,2023,Senior-Level,Full_time,Data Engineer,175000,US,Medium
1751,2023,Senior-Level,Full_time,Machine Learning Engineer,204500,US,Medium
1752,2023,Senior-Level,Full_time,Machine Learning Engineer,142200,US,Medium
1753,2023,Senior-Level,Full_time,Data Analyst,155000,US,Medium
1754,2023,Senior-Level,Full_time,Data Analyst,64000,US,Medium
1755,2023,Senior-Level,Full_time,Computer Vision Engineer,235000,US,Medium
1756,2023,Senior-Level,Full_time,Computer Vision Engineer,185000,US,Medium
1757,2023,Senior-Level,Full_time,Data Architect,174500,US,Medium
1758,2023,Senior-Level,Full_time,Data Architect,113000,US,Medium
1759,2023,Senior-Level,Full_time,Data Scientist,143100,CA,Medium
1760,2023,Senior-Level,Full_time,Data Scientist,113000,CA,Medium
1761,2023,Senior-Level,Full_time,Applied Scientist,184000,US,Medium
1762,2023,Senior-Level,Full_time,Applied Scientist,142000,US,Medium
1763,2023,Senior-Level,Full_time,Data Scientist,140000,US,Medium
1764,2023,Senior-Level,Full_time,Data Scientist,120000,US,Medium
1765,2023,Senior-Level,Full_time,Data Architect,174500,US,Medium
1766,2023,Senior-Level,Full_time,Data Architect,113000,US,Medium
1767,2023,Senior-Level,Full_time,Data Scientist,180560,US,Medium
1768,2023,Senior-Level,Full_time,Data Scientist,115440,US,Medium
1769,2023,Senior-Level,Full_time,Data Scientist,140000,US,Medium
1770,2023,Senior-Level,Full_time,Data Scientist,120000,US,Medium
1771,2023,Senior-Level,Full_time,Research Scientist,248100,US,Medium
1772,2023,Senior-Level,Full_time,Research Scientist,145900,US,Medium
1773,2023,Senior-Level,Full_time,Data Scientist,120000,CA,Medium
1774,2023,Senior-Level,Full_time,Data Scientist,110000,CA,Medium
1775,2023,Senior-Level,Full_time,Data Engineer,291500,US,Medium
1776,2023,Senior-Level,Full_time,Data Engineer,180000,US,Medium
1777,2023,Senior-Level,Full_time,Data Engineer,161800,US,Medium
1778,2023,Senior-Level,Full_time,Data Engineer,141600,US,Medium
1779,2023,Senior-Level,Full_time,Data Engineer,166000,US,Medium
1780,2023,Senior-Level,Full_time,Data Engineer,128000,US,Medium
1781,2023,Senior-Level,Full_time,Data Architect,170000,US,Medium
1782,2023,Senior-Level,Full_time,Data Architect,110000,US,Medium
1783,2023,Senior-Level,Full_time,Data Engineer,160000,US,Medium
1784,2023,Senior-Level,Full_time,Data Engineer,75000,US,Medium
1785,2023,Senior-Level,Full_time,Data Engineer,236000,US,Medium
1786,2023,Senior-Level,Full_time,Data Engineer,182000,US,Medium
1787,2023,Senior-Level,Full_time,Machine Learning Engineer,261500,US,Large
1788,2023,Senior-Level,Full_time,Machine Learning Engineer,134500,US,Large
1789,2022,Entry-Level,Full_time,AI Developer,300000,IN,Large
1790,2022,Entry-Level,Full_time,Machine Learning Engineer,56536,CH,Small
1791,2022,Entry-Level,Full_time,Data Engineer,59888,NL,Large
1792,2022,Entry-Level,Part_time,Data Analyst,34320,US,Small
1793,2022,Entry-Level,Full_time,Data Scientist,168000,US,Medium
1794,2022,Entry-Level,Full_time,Data Scientist,85000,US,Medium
1795,2022,Entry-Level,Full_time,Data Scientist,180000,US,Medium
1796,2022,Entry-Level,Full_time,Business Data Analyst,48000,US,Large
1797,2022,Entry-Level,Full_time,AI Developer,6304,MK,Small
1798,2022,Entry-Level,Part_time,Data Analyst,25216,US,Large
1799,2022,Entry-Level,Full_time,Data Scientist,100000,US,Medium
1800,2022,Entry-Level,Full_time,Data Scientist,130000,US,Medium
1801,2022,Entry-Level,Full_time,Applied Data Scientist,40000,PK,Medium
1802,2022,Entry-Level,Full_time,AI Programmer,40000,AU,Medium
1803,2022,Entry-Level,Full_time,Machine Learning Developer,40000,AU,Medium
1804,2022,Entry-Level,Full_time,Data Engineer,160000,US,Medium
1805,2022,Entry-Level,Full_time,Data Engineer,135000,US,Medium
1806,2022,Entry-Level,Full_time,Data Science Consultant,24165,IT,Medium
1807,2022,Entry-Level,Full_time,Data Engineer,85000,US,Medium
1808,2022,Entry-Level,Full_time,Data Engineer,65000,US,Medium
1809,2022,Entry-Level,Full_time,Product Data Analyst,100000,US,Medium
1810,2022,Entry-Level,Full_time,Machine Learning Software Engineer,10000,MA,Small
1811,2022,Entry-Level,Full_time,Data Analyst,55000,US,Medium
1812,2022,Entry-Level,Full_time,Data Analyst,48000,US,Medium
1813,2022,Entry-Level,Full_time,Data Engineer,160000,US,Medium
1814,2022,Entry-Level,Full_time,Data Engineer,135000,US,Medium
1815,2022,Entry-Level,Full_time,BI Data Analyst,60938,DE,Large
1816,2022,Entry-Level,Full_time,Data Analyst,50000,US,Large
1817,2022,Entry-Level,Full_time,Data Scientist,124234,US,Medium
1818,2022,Entry-Level,Full_time,Data Scientist,74540,US,Medium
1819,2022,Entry-Level,Full_time,AI Scientist,200000,CA,Large
1820,2022,Entry-Level,Full_time,Machine Learning Engineer,12000,AR,Large
1821,2022,Entry-Level,Full_time,Data Analyst,50000,US,Large
1822,2022,Entry-Level,Full_time,Data Engineer,160000,US,Medium
1823,2022,Entry-Level,Full_time,Data Engineer,135000,US,Medium
1824,2022,Entry-Level,Full_time,Data Analytics Engineer,13000,AR,Small
1825,2022,Entry-Level,Freelance,Data Analytics Consultant,50000,US,Small
1826,2022,Entry-Level,Full_time,Machine Learning Engineer,189750,US,Medium
1827,2022,Entry-Level,Full_time,Machine Learning Engineer,140250,US,Medium
1828,2022,Entry-Level,Full_time,Data Engineer,160000,US,Medium
1829,2022,Entry-Level,Full_time,Data Engineer,135000,US,Medium
1830,2022,Entry-Level,Full_time,Machine Learning Research Engineer,66192,DE,Large
1831,2022,Entry-Level,Full_time,3D Computer Vision Researcher,50000,CR,Small
1832,2022,Entry-Level,Full_time,Data Science Consultant,27317,ES,Large
1833,2022,Entry-Level,Freelance,Machine Learning Engineer,100000,IR,Medium
1834,2022,Entry-Level,Full_time,Data Engineer,160000,US,Medium
1835,2022,Entry-Level,Full_time,Data Engineer,135000,US,Medium
1836,2022,Entry-Level,Full_time,Data Scientist,80000,US,Medium
1837,2022,Entry-Level,Full_time,Data Engineer,160000,US,Medium
1838,2022,Entry-Level,Full_time,Data Engineer,135000,US,Medium
1839,2022,Entry-Level,Full_time,Data Scientist,17684,HU,Medium
1840,2022,Entry-Level,Part_time,BI Analyst,12000,US,Large
1841,2022,Entry-Level,Full_time,Machine Learning Developer,33000,DE,Small
1842,2022,Entry-Level,Full_time,Machine Learning Scientist,34672,DE,Small
1843,2022,Entry-Level,Full_time,Data Manager,77300,US,Medium
1844,2022,Entry-Level,Full_time,Data Manager,45600,US,Medium
1845,2022,Entry-Level,Full_time,Data Engineer,61566,GB,Medium
1846,2022,Entry-Level,Full_time,Data Engineer,49253,GB,Medium
1847,2022,Entry-Level,Full_time,Data Analyst,64000,US,Large
1848,2022,Entry-Level,Full_time,Data Scientist,39925,FR,Large
1849,2022,Entry-Level,Full_time,BI Analyst,76000,US,Large
1850,2022,Entry-Level,Part_time,Data Analyst,125404,US,Small
1851,2022,Entry-Level,Full_time,Data Scientist,180000,US,Medium
1852,2022,Entry-Level,Full_time,Data Scientist,100000,US,Medium
1853,2022,Entry-Level,Full_time,Data Scientist,80000,US,Large
1854,2022,Entry-Level,Full_time,Data Scientist,73742,CA,Large
1855,2022,Entry-Level,Full_time,Data Scientist,33246,GB,Large
1856,2022,Entry-Level,Full_time,Machine Learning Engineer,108000,US,Small
1857,2022,Entry-Level,Full_time,BI Data Analyst,57000,US,Large
1858,2022,Entry-Level,Full_time,Data Analyst,20000,US,Medium
1859,2022,Entry-Level,Full_time,AI Scientist,50000,US,Medium
1860,2022,Entry-Level,Full_time,Data Specialist,105000,US,Large
1861,2022,Entry-Level,Full_time,Data Scientist,22892,IN,Medium
1862,2022,Entry-Level,Full_time,AI Scientist,31520,ES,Medium
1863,2022,Entry-Level,Full_time,BI Data Analyst,8050,IN,Medium
1864,2022,Entry-Level,Full_time,Business Data Analyst,50000,AS,Large
1865,2022,Entry-Level,Full_time,Data Scientist,93000,US,Medium
1866,2022,Entry-Level,Full_time,Data Scientist,73000,US,Medium
1867,2022,Entry-Level,Full_time,Data Analyst,7799,BR,Large
1868,2022,Entry-Level,Full_time,Data Scientist,50000,DE,Medium
1869,2022,Entry-Level,Full_time,Data Analyst,6359,IN,Large
1870,2022,Entry-Level,Full_time,Data Scientist,31520,ES,Medium
1871,2022,Entry-Level,Full_time,Data Analyst,46000,US,Large
1872,2022,Entry-Level,Full_time,Data Engineer,80000,US,Large
1873,2022,Entry-Level,Full_time,Data Scientist,82000,US,Large
1874,2022,Entry-Level,Part_time,Data Scientist,110000,FR,Medium
1875,2022,Entry-Level,Full_time,BI Data Analyst,6270,BR,Large
1876,2022,Entry-Level,Full_time,Machine Learning Engineer,55410,GB,Small
1877,2022,Entry-Level,Full_time,Data Analyst,50000,AR,Large
1878,2022,Entry-Level,Full_time,Data Scientist,84053,BE,Large
1879,2022,Entry-Level,Full_time,Machine Learning Engineer,115000,US,Large
1880,2022,Entry-Level,Full_time,Data Analyst,150000,US,Large
1881,2022,Entry-Level,Full_time,Applied Data Scientist,50000,AT,Medium
1882,2022,Entry-Level,Full_time,Data Analyst,55000,US,Small
1883,2022,Entry-Level,Full_time,Data Scientist,52008,BE,Small
1884,2022,Entry-Level,Full_time,Analytics Engineer,130000,US,Large
1885,2022,Entry-Level,Full_time,Machine Learning Engineer,30000,GB,Large
1886,2022,Entry-Level,Full_time,Data Analyst,28368,FR,Medium
1887,2022,Entry-Level,Full_time,Data Engineer,129000,US,Large
1888,2022,Entry-Level,Full_time,Data Engineer,86000,US,Large
1889,2022,Entry-Level,Full_time,Machine Learning Developer,180000,US,Large
1890,2022,Entry-Level,Full_time,Data Analyst,15000,ID,Large
1891,2022,Entry-Level,Full_time,Machine Learning Engineer,83000,US,Large
1892,2022,Entry-Level,Full_time,Machine Learning Engineer,35093,GB,Large
1893,2022,Entry-Level,Full_time,Data Engineer,49253,GB,Medium
1894,2022,Entry-Level,Full_time,Data Engineer,43096,GB,Medium
1895,2022,Entry-Level,Full_time,Data Analyst,67000,CA,Medium
1896,2022,Entry-Level,Full_time,Data Analyst,52000,CA,Medium
1897,2022,Entry-Level,Full_time,Data Scientist,17805,IN,Medium
1898,2022,Entry-Level,Full_time,Data Engineer,65000,US,Small
1899,2022,Entry-Level,Full_time,Computer Vision Engineer,10000,LU,Medium
1900,2022,Entry-Level,Full_time,Data Scientist,51081,CA,Large
1901,2022,Entry-Level,Full_time,Data Scientist,40000,MY,Large
1902,2022,Entry-Level,Full_time,Data Scientist,83171,AU,Medium
1903,2022,Entry-Level,Contract,Applied Machine Learning Scientist,30469,CZ,Medium
1904,2022,Entry-Level,Full_time,Data Engineer,55475,DE,Medium
1905,2022,Entry-Level,Full_time,Research Scientist,120000,US,Large
1906,2022,Entry-Level,Full_time,Data Analytics Engineer,20000,PK,Medium
1907,2022,Entry-Level,Full_time,Computer Vision Software Engineer,150000,AU,Small
1908,2022,Entry-Level,Part_time,Data Scientist,100000,DZ,Medium
1909,2022,Entry-Level,Full_time,Financial Data Analyst,100000,US,Large
1910,2022,Entry-Level,Full_time,Data Engineer,120000,US,Medium
1911,2022,Entry-Level,Full_time,Computer Vision Engineer,125000,US,Medium
1912,2022,Entry-Level,Full_time,ML Engineer,21013,PT,Large
1913,2022,Excecutive-Level,Full_time,Data Science Manager,106000,RU,Large
1914,2022,Excecutive-Level,Full_time,Data Engineer,200000,US,Medium
1915,2022,Excecutive-Level,Full_time,Data Engineer,145000,US,Medium
1916,2022,Excecutive-Level,Full_time,Data Engineer,310000,US,Medium
1917,2022,Excecutive-Level,Full_time,Data Engineer,239000,US,Medium
1918,2022,Excecutive-Level,Full_time,Data Scientist,159000,US,Medium
1919,2022,Excecutive-Level,Full_time,Data Scientist,130000,US,Medium
1920,2022,Excecutive-Level,Full_time,Data Engineer,310000,US,Medium
1921,2022,Excecutive-Level,Full_time,Data Engineer,239000,US,Medium
1922,2022,Excecutive-Level,Full_time,Head of Data,205000,US,Medium
1923,2022,Excecutive-Level,Full_time,Head of Data,160000,US,Medium
1924,2022,Excecutive-Level,Full_time,Analytics Engineer,210000,US,Medium
1925,2022,Excecutive-Level,Full_time,Analytics Engineer,157000,US,Medium
1926,2022,Excecutive-Level,Full_time,Data Manager,125976,CA,Large
1927,2022,Excecutive-Level,Full_time,Data Engineer,187200,US,Medium
1928,2022,Excecutive-Level,Full_time,Data Engineer,116100,US,Medium
1929,2022,Excecutive-Level,Full_time,Data Science Manager,222640,US,Medium
1930,2022,Excecutive-Level,Full_time,Data Science Manager,182160,US,Medium
1931,2022,Excecutive-Level,Full_time,Data Engineer,297500,US,Medium
1932,2022,Excecutive-Level,Full_time,Data Engineer,260000,US,Medium
1933,2022,Excecutive-Level,Full_time,Machine Learning Scientist,200000,US,Small
1934,2022,Excecutive-Level,Full_time,Machine Learning Scientist,180000,US,Small
1935,2022,Excecutive-Level,Full_time,AI Scientist,200000,US,Small
1936,2022,Excecutive-Level,Full_time,Analytics Engineer,200000,US,Medium
1937,2022,Excecutive-Level,Full_time,Analytics Engineer,150000,US,Medium
1938,2022,Excecutive-Level,Full_time,Research Scientist,84053,NL,Large
1939,2022,Excecutive-Level,Full_time,Data Science Manager,260500,US,Medium
1940,2022,Excecutive-Level,Full_time,Data Science Manager,175100,US,Medium
1941,2022,Excecutive-Level,Full_time,Lead Data Engineer,115222,CA,Small
1942,2022,Excecutive-Level,Full_time,Head of Machine Learning,76309,IN,Large
1943,2022,Excecutive-Level,Full_time,Data Engineer,242000,US,Medium
1944,2022,Excecutive-Level,Full_time,Data Engineer,200000,US,Medium
1945,2022,Excecutive-Level,Full_time,Data Analyst,130000,US,Medium
1946,2022,Excecutive-Level,Full_time,Data Analyst,110000,US,Medium
1947,2022,Excecutive-Level,Full_time,Head of Data Science,224000,US,Medium
1948,2022,Excecutive-Level,Full_time,Head of Data Science,167875,US,Medium
1949,2022,Excecutive-Level,Full_time,Analytics Engineer,175000,US,Medium
1950,2022,Excecutive-Level,Full_time,Analytics Engineer,135000,US,Medium
1951,2022,Excecutive-Level,Full_time,Data Engineer,324000,US,Medium
1952,2022,Excecutive-Level,Full_time,Data Engineer,216000,US,Medium
1953,2022,Excecutive-Level,Full_time,Director of Data Science,192037,CA,Large
1954,2022,Mid-Level,Full_time,Machine Learning Engineer,20984,IN,Large
1955,2022,Mid-Level,Full_time,Data Scientist,73546,DE,Medium
1956,2022,Mid-Level,Full_time,Business Data Analyst,9289,BR,Medium
1957,2022,Mid-Level,Full_time,Research Scientist,23000,IN,Large
1958,2022,Mid-Level,Full_time,Data Scientist,155000,US,Large
1959,2022,Mid-Level,Full_time,Computer Vision Engineer,15897,IN,Medium
1960,2022,Mid-Level,Full_time,Data Scientist,110000,US,Large
1961,2022,Mid-Level,Full_time,Business Data Analyst,18314,IN,Large
1962,2022,Mid-Level,Full_time,Data Analyst,14307,IN,Large
1963,2022,Mid-Level,Full_time,Data Scientist,13989,IN,Large
1964,2022,Mid-Level,Full_time,Data Analyst,150000,US,Medium
1965,2022,Mid-Level,Full_time,Data Analyst,100000,US,Medium
1966,2022,Mid-Level,Full_time,Data Scientist,150000,US,Medium
1967,2022,Mid-Level,Full_time,Data Scientist,127500,US,Medium
1968,2022,Mid-Level,Full_time,Data Engineer,260000,US,Medium
1969,2022,Mid-Level,Full_time,Data Engineer,175000,US,Medium
1970,2022,Mid-Level,Full_time,Data Scientist,94560,FR,Medium
1971,2022,Mid-Level,Full_time,Data Scientist,52533,FR,Medium
1972,2022,Mid-Level,Full_time,Data Analyst,150000,US,Medium
1973,2022,Mid-Level,Full_time,Data Analyst,100000,US,Medium
1974,2022,Mid-Level,Full_time,Data Engineer,150000,US,Medium
1975,2022,Mid-Level,Full_time,Data Engineer,150000,US,Medium
1976,2022,Mid-Level,Full_time,Data Engineer,120000,US,Medium
1977,2022,Mid-Level,Full_time,Data Engineer,95000,US,Medium
1978,2022,Mid-Level,Full_time,Data Scientist,150000,US,Medium
1979,2022,Mid-Level,Full_time,Data Scientist,110000,US,Medium
1980,2022,Mid-Level,Full_time,Data Engineer,130000,US,Medium
1981,2022,Mid-Level,Full_time,Data Engineer,115000,US,Medium
1982,2022,Mid-Level,Full_time,Data Scientist,92350,GB,Medium
1983,2022,Mid-Level,Full_time,Data Scientist,67723,GB,Medium
1984,2022,Mid-Level,Full_time,Data Engineer,105000,US,Medium
1985,2022,Mid-Level,Full_time,Data Engineer,70000,US,Medium
1986,2022,Mid-Level,Full_time,Data Analyst,75000,US,Medium
1987,2022,Mid-Level,Full_time,Data Analyst,60000,US,Medium
1988,2022,Mid-Level,Full_time,Data Scientist,145000,US,Medium
1989,2022,Mid-Level,Full_time,Data Scientist,100000,US,Medium
1990,2022,Mid-Level,Full_time,Data Scientist,31795,US,Medium
1991,2022,Mid-Level,Full_time,NLP Engineer,44365,PL,Small
1992,2022,Mid-Level,Full_time,Data Engineer,92350,GB,Medium
1993,2022,Mid-Level,Full_time,Data Engineer,73880,GB,Medium
1994,2022,Mid-Level,Full_time,Data Engineer,160000,US,Medium
1995,2022,Mid-Level,Full_time,Data Engineer,120000,US,Medium
1996,2022,Mid-Level,Full_time,Data Engineer,35610,IN,Large
1997,2022,Mid-Level,Full_time,Data Analyst,150000,US,Medium
1998,2022,Mid-Level,Full_time,Data Analyst,100000,US,Medium
1999,2022,Mid-Level,Full_time,Analytics Engineer,122500,US,Medium
2000,2022,Mid-Level,Full_time,Analytics Engineer,100000,US,Medium
2001,2022,Mid-Level,Full_time,Computer Vision Engineer,58837,FR,Small
2002,2022,Mid-Level,Full_time,Data Analyst,102640,US,Medium
2003,2022,Mid-Level,Full_time,Data Analyst,66100,US,Medium
2004,2022,Mid-Level,Full_time,Data Engineer,130000,US,Medium
2005,2022,Mid-Level,Full_time,Data Engineer,80000,US,Medium
2006,2022,Mid-Level,Full_time,Data Engineer,187000,US,Medium
2007,2022,Mid-Level,Full_time,Data Engineer,153000,US,Medium
2008,2022,Mid-Level,Full_time,Data Analyst,430967,GB,Medium
2009,2022,Mid-Level,Full_time,Data Analyst,55410,GB,Medium
2010,2022,Mid-Level,Full_time,Data Analyst,75000,US,Medium
2011,2022,Mid-Level,Full_time,Data Analyst,60000,US,Medium
2012,2022,Mid-Level,Full_time,MLOps Engineer,134000,US,Medium
2013,2022,Mid-Level,Full_time,MLOps Engineer,124000,US,Medium
2014,2022,Mid-Level,Full_time,Data Analyst,100000,US,Medium
2015,2022,Mid-Level,Full_time,Data Analyst,65000,US,Medium
2016,2022,Mid-Level,Full_time,Data Analyst,150000,US,Medium
2017,2022,Mid-Level,Full_time,Data Analyst,100000,US,Medium
2018,2022,Mid-Level,Full_time,Machine Learning Engineer,130000,US,Medium
2019,2022,Mid-Level,Full_time,Machine Learning Engineer,90000,US,Medium
2020,2022,Mid-Level,Full_time,Machine Learning Researcher,150000,US,Medium
2021,2022,Mid-Level,Full_time,Machine Learning Researcher,100000,US,Medium
2022,2022,Mid-Level,Full_time,Machine Learning Engineer,230000,US,Medium
2023,2022,Mid-Level,Full_time,Machine Learning Engineer,150000,US,Medium
2024,2022,Mid-Level,Full_time,Machine Learning Researcher,130000,US,Medium
2025,2022,Mid-Level,Full_time,Machine Learning Researcher,100000,US,Medium
2026,2022,Mid-Level,Full_time,Data Scientist,180000,US,Medium
2027,2022,Mid-Level,Full_time,Data Scientist,120000,US,Medium
2028,2022,Mid-Level,Full_time,Data Scientist,63040,FR,Medium
2029,2022,Mid-Level,Full_time,Data Scientist,52533,FR,Medium
2030,2022,Mid-Level,Full_time,Machine Learning Scientist,165000,US,Medium
2031,2022,Mid-Level,Full_time,Machine Learning Scientist,135000,US,Medium
2032,2022,Mid-Level,Full_time,Data Scientist,120000,US,Medium
2033,2022,Mid-Level,Full_time,Data Engineer,110446,LT,Medium
2034,2022,Mid-Level,Full_time,Data Engineer,79178,LT,Medium
2035,2022,Mid-Level,Full_time,Data Science Consultant,70186,GB,Medium
2036,2022,Mid-Level,Full_time,Data Science Consultant,51716,GB,Medium
2037,2022,Mid-Level,Full_time,Data Analyst,150000,US,Medium
2038,2022,Mid-Level,Full_time,Data Analyst,100000,US,Medium
2039,2022,Mid-Level,Full_time,Data Engineer,160000,US,Medium
2040,2022,Mid-Level,Full_time,Data Engineer,75000,US,Medium
2041,2022,Mid-Level,Full_time,Data Scientist,64090,DE,Medium
2042,2022,Mid-Level,Full_time,Data Scientist,60938,DE,Medium
2043,2022,Mid-Level,Full_time,Data Scientist,130000,US,Medium
2044,2022,Mid-Level,Full_time,Data Scientist,90000,US,Medium
2045,2022,Mid-Level,Full_time,Data Analyst,165000,US,Medium
2046,2022,Mid-Level,Full_time,Data Analyst,124000,US,Medium
2047,2022,Mid-Level,Full_time,Machine Learning Researcher,105236,CA,Large
2048,2022,Mid-Level,Full_time,Data Analyst,160000,US,Medium
2049,2022,Mid-Level,Full_time,Data Analyst,109000,US,Medium
2050,2022,Mid-Level,Full_time,Data Analyst,206000,US,Medium
2051,2022,Mid-Level,Full_time,Data Analyst,160000,US,Medium
2052,2022,Mid-Level,Full_time,Data Analyst,150000,US,Medium
2053,2022,Mid-Level,Full_time,Data Analyst,100000,US,Medium
2054,2022,Mid-Level,Full_time,Data Engineer,120000,US,Medium
2055,2022,Mid-Level,Full_time,Data Engineer,95000,US,Medium
2056,2022,Mid-Level,Full_time,Data Analyst,80000,US,Large
2057,2022,Mid-Level,Full_time,Data Analytics Manager,155000,US,Medium
2058,2022,Mid-Level,Full_time,Data Analytics Manager,140000,US,Medium
2059,2022,Mid-Level,Full_time,Data Scientist,180000,US,Medium
2060,2022,Mid-Level,Full_time,Data Scientist,120000,US,Medium
2061,2022,Mid-Level,Full_time,Data Engineer,160000,US,Medium
2062,2022,Mid-Level,Full_time,Data Engineer,90000,US,Medium
2063,2022,Mid-Level,Full_time,Data Specialist,165000,US,Medium
2064,2022,Mid-Level,Full_time,Data Specialist,135000,US,Medium
2065,2022,Mid-Level,Full_time,Deep Learning Engineer,86193,GB,Medium
2066,2022,Mid-Level,Full_time,Deep Learning Engineer,49253,GB,Medium
2067,2022,Mid-Level,Full_time,BI Data Analyst,105066,FR,Medium
2068,2022,Mid-Level,Full_time,Analytics Engineer,104663,GB,Medium
2069,2022,Mid-Level,Full_time,Analytics Engineer,73880,GB,Medium
2070,2022,Mid-Level,Full_time,Data Analyst,165000,US,Medium
2071,2022,Mid-Level,Full_time,Data Analyst,124000,US,Medium
2072,2022,Mid-Level,Full_time,Data Analyst,150000,US,Medium
2073,2022,Mid-Level,Full_time,Data Analyst,100000,US,Medium
2074,2022,Mid-Level,Full_time,Data Engineer,120000,US,Medium
2075,2022,Mid-Level,Full_time,Data Engineer,95000,US,Medium
2076,2022,Mid-Level,Full_time,Data Analyst,100000,CA,Medium
2077,2022,Mid-Level,Full_time,Data Analyst,65000,CA,Medium
2078,2022,Mid-Level,Full_time,Data Engineer,120000,US,Medium
2079,2022,Mid-Level,Full_time,Data Engineer,95000,US,Medium
2080,2022,Mid-Level,Full_time,Data Engineer,161000,US,Medium
2081,2022,Mid-Level,Full_time,Data Engineer,118000,US,Medium
2082,2022,Mid-Level,Full_time,Data Engineer,80000,US,Medium
2083,2022,Mid-Level,Full_time,Data Engineer,65000,US,Medium
2084,2022,Mid-Level,Full_time,Data Engineer,175000,US,Medium
2085,2022,Mid-Level,Full_time,Data Engineer,135000,US,Medium
2086,2022,Mid-Level,Full_time,Data Analyst,150000,US,Medium
2087,2022,Mid-Level,Full_time,Data Analyst,100000,US,Medium
2088,2022,Mid-Level,Full_time,Machine Learning Engineer,104663,GB,Medium
2089,2022,Mid-Level,Full_time,Machine Learning Engineer,80036,GB,Medium
2090,2022,Mid-Level,Full_time,Machine Learning Engineer,104697,CH,Large
2091,2022,Mid-Level,Full_time,Data Engineer,170000,US,Medium
2092,2022,Mid-Level,Full_time,Data Engineer,145000,US,Medium
2093,2022,Mid-Level,Full_time,Data Analyst,206000,US,Medium
2094,2022,Mid-Level,Full_time,Data Analyst,160000,US,Medium
2095,2022,Mid-Level,Full_time,Data Analyst,109000,US,Medium
2096,2022,Mid-Level,Full_time,Data Analyst,79000,US,Medium
2097,2022,Mid-Level,Full_time,Data Analyst,160000,US,Medium
2098,2022,Mid-Level,Full_time,Data Analyst,109000,US,Medium
2099,2022,Mid-Level,Full_time,Data Scientist Lead,89306,AT,Large
2100,2022,Mid-Level,Full_time,Data Engineer,160000,US,Medium
2101,2022,Mid-Level,Full_time,Data Engineer,90000,US,Medium
2102,2022,Mid-Level,Full_time,Machine Learning Engineer,130000,US,Medium
2103,2022,Mid-Level,Full_time,Machine Learning Engineer,90000,US,Medium
2104,2022,Mid-Level,Full_time,Data Scientist,120000,US,Medium
2105,2022,Mid-Level,Full_time,Data Scientist,100000,US,Medium
2106,2022,Mid-Level,Full_time,Data Scientist,85000,US,Medium
2107,2022,Mid-Level,Full_time,Data Scientist,78000,US,Medium
2108,2022,Mid-Level,Full_time,Data Analyst,150000,US,Medium
2109,2022,Mid-Level,Full_time,Data Analyst,100000,US,Medium
2110,2022,Mid-Level,Full_time,Data Scientist,57872,GB,Medium
2111,2022,Mid-Level,Full_time,Research Engineer,240000,US,Medium
2112,2022,Mid-Level,Full_time,ML Engineer,180000,US,Medium
2113,2022,Mid-Level,Full_time,ML Engineer,100000,US,Medium
2114,2022,Mid-Level,Full_time,Data Analyst,80000,US,Medium
2115,2022,Mid-Level,Full_time,Data Analyst,52500,US,Medium
2116,2022,Mid-Level,Full_time,Data Scientist,30000,MX,Large
2117,2022,Mid-Level,Full_time,Analytics Engineer,78000,BR,Medium
2118,2022,Mid-Level,Full_time,Analytics Engineer,48000,BR,Medium
2119,2022,Mid-Level,Full_time,Data Engineer,78000,BR,Medium
2120,2022,Mid-Level,Full_time,Data Engineer,42000,BR,Medium
2121,2022,Mid-Level,Full_time,BI Analyst,78000,BR,Medium
2122,2022,Mid-Level,Full_time,BI Analyst,48000,BR,Medium
2123,2022,Mid-Level,Full_time,Data Scientist,84000,BR,Medium
2124,2022,Mid-Level,Full_time,Data Scientist,54000,BR,Medium
2125,2022,Mid-Level,Full_time,Data Analyst,85000,US,Medium
2126,2022,Mid-Level,Full_time,Data Analyst,65000,US,Medium
2127,2022,Mid-Level,Full_time,Data Engineer,110820,GB,Medium
2128,2022,Mid-Level,Full_time,Data Engineer,92350,GB,Medium
2129,2022,Mid-Level,Full_time,ML Engineer,148500,US,Large
2130,2022,Mid-Level,Full_time,ML Engineer,98200,US,Large
2131,2022,Mid-Level,Full_time,Data Manager,134000,US,Medium
2132,2022,Mid-Level,Full_time,Data Manager,98000,US,Medium
2133,2022,Mid-Level,Full_time,Data Analyst,105000,US,Medium
2134,2022,Mid-Level,Full_time,Data Analyst,62000,US,Medium
2135,2022,Mid-Level,Full_time,Data Scientist,144200,US,Medium
2136,2022,Mid-Level,Full_time,Data Scientist,115360,US,Medium
2137,2022,Mid-Level,Full_time,Data Scientist,83171,AU,Large
